CYCLE_ACTIVITY.STALLS_L3_MISS, 0x6a3
UNC_M3UPI_TxR_HORZ_ADS_USED.BL_UNCRD, 0x4a6
UNC_M3UPI_TxR_HORZ_BYPASS.AD_ALL, 0x11a7
UNC_M3UPI_TxR_HORZ_BYPASS.AD_CRD, 0x10a7
UNC_M3UPI_TxR_HORZ_BYPASS.AD_UNCRD, 0x1a7
UNC_M3UPI_TxR_HORZ_BYPASS.AK, 0x2a7
UNC_M3UPI_TxR_HORZ_BYPASS.AKC_UNCRD, 0x80a7
UNC_M3UPI_TxR_HORZ_BYPASS.BL_ALL, 0x44a7
UNC_M3UPI_TxR_HORZ_BYPASS.BL_CRD, 0x40a7
UNC_M3UPI_TxR_HORZ_BYPASS.BL_UNCRD, 0x4a7
UNC_M3UPI_TxR_HORZ_BYPASS.IV, 0x8a7
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.AD_ALL, 0x11a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.AD_CRD, 0x10a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.AD_UNCRD, 0x1a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.AK, 0x2a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.AKC_UNCRD, 0x80a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.BL_ALL, 0x44a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.BL_CRD, 0x40a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.BL_UNCRD, 0x4a2
UNC_M3UPI_TxR_HORZ_CYCLES_FULL.IV, 0x8a2
UNC_M3UPI_TxR_HORZ_CYCLES_NE.AD_ALL, 0x11a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.AD_CRD, 0x10a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.AD_UNCRD, 0x1a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.AK, 0x2a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.AKC_UNCRD, 0x80a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.BL_ALL, 0x44a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.BL_CRD, 0x40a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.BL_UNCRD, 0x4a3
UNC_M3UPI_TxR_HORZ_CYCLES_NE.IV, 0x8a3
UNC_M3UPI_TxR_HORZ_INSERTS.AD_ALL, 0x11a1
UNC_M3UPI_TxR_HORZ_INSERTS.AD_CRD, 0x10a1
UNC_M3UPI_TxR_HORZ_INSERTS.AD_UNCRD, 0x1a1
UNC_M3UPI_TxR_HORZ_INSERTS.AK, 0x2a1
UNC_M3UPI_TxR_HORZ_INSERTS.AKC_UNCRD, 0x80a1
UNC_M3UPI_TxR_HORZ_INSERTS.BL_ALL, 0x44a1
UNC_M3UPI_TxR_HORZ_INSERTS.BL_CRD, 0x40a1
UNC_M3UPI_TxR_HORZ_INSERTS.BL_UNCRD, 0x4a1
UNC_M3UPI_TxR_HORZ_INSERTS.IV, 0x8a1
UNC_M3UPI_TxR_HORZ_NACK.AD_ALL, 0x11a4
UNC_M3UPI_TxR_HORZ_NACK.AD_CRD, 0x10a4
UNC_M3UPI_TxR_HORZ_NACK.AD_UNCRD, 0x1a4
UNC_M3UPI_TxR_HORZ_NACK.AK, 0x2a4
UNC_M3UPI_TxR_HORZ_NACK.AKC_UNCRD, 0x80a4
UNC_M3UPI_TxR_HORZ_NACK.BL_ALL, 0x44a4
UNC_M3UPI_TxR_HORZ_NACK.BL_CRD, 0x40a4
UNC_M3UPI_TxR_HORZ_NACK.BL_UNCRD, 0x4a4
UNC_M3UPI_TxR_HORZ_NACK.IV, 0x8a4
UNC_M3UPI_TxR_HORZ_OCCUPANCY.AD_ALL, 0x11a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.AD_CRD, 0x10a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.AD_UNCRD, 0x1a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.AK, 0x2a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.AKC_UNCRD, 0x80a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.BL_ALL, 0x44a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.BL_CRD, 0x40a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.BL_UNCRD, 0x4a0
UNC_M3UPI_TxR_HORZ_OCCUPANCY.IV, 0x8a0
UNC_M3UPI_TxR_HORZ_STARVED.AD_ALL, 0x1a5
UNC_M3UPI_TxR_HORZ_STARVED.AD_UNCRD, 0x1a5
UNC_M3UPI_TxR_HORZ_STARVED.AK, 0x2a5
UNC_M3UPI_TxR_HORZ_STARVED.AKC_UNCRD, 0x80a5
UNC_M3UPI_TxR_HORZ_STARVED.BL_ALL, 0x4a5
UNC_M3UPI_TxR_HORZ_STARVED.BL_UNCRD, 0x4a5
UNC_M3UPI_TxR_HORZ_STARVED.IV, 0x8a5
UNC_M3UPI_TxR_VERT_ADS_USED.AD_AG0, 0x19c
UNC_M3UPI_TxR_VERT_ADS_USED.AD_AG1, 0x109c
UNC_M3UPI_TxR_VERT_ADS_USED.BL_AG0, 0x49c
UNC_M3UPI_TxR_VERT_ADS_USED.BL_AG1, 0x409c
UNC_M3UPI_TxR_VERT_BYPASS.AD_AG0, 0x19d
UNC_M3UPI_TxR_VERT_BYPASS.AD_AG1, 0x109d
UNC_M3UPI_TxR_VERT_BYPASS.AK_AG0, 0x29d
UNC_M3UPI_TxR_VERT_BYPASS.AK_AG1, 0x209d
UNC_M3UPI_TxR_VERT_BYPASS.BL_AG0, 0x49d
UNC_M3UPI_TxR_VERT_BYPASS.BL_AG1, 0x409d
UNC_M3UPI_TxR_VERT_BYPASS.IV_AG1, 0x89d
UNC_M3UPI_TxR_VERT_BYPASS_1.AKC_AG0, 0x19e
UNC_M3UPI_TxR_VERT_BYPASS_1.AKC_AG1, 0x29e
UNC_M3UPI_TxR_VERT_CYCLES_FULL0.AD_AG0, 0x194
UNC_M3UPI_TxR_VERT_CYCLES_FULL0.AD_AG1, 0x1094
UNC_M3UPI_TxR_VERT_CYCLES_FULL0.AK_AG0, 0x294
UNC_M3UPI_TxR_VERT_CYCLES_FULL0.AK_AG1, 0x2094
UNC_M3UPI_TxR_VERT_CYCLES_FULL0.BL_AG0, 0x494
UNC_M3UPI_TxR_VERT_CYCLES_FULL0.BL_AG1, 0x4094
UNC_M3UPI_TxR_VERT_CYCLES_FULL0.IV_AG0, 0x894
UNC_M3UPI_TxR_VERT_CYCLES_FULL1.AKC_AG0, 0x195
UNC_M3UPI_TxR_VERT_CYCLES_FULL1.AKC_AG1, 0x295
UNC_M3UPI_TxR_VERT_CYCLES_NE0.AD_AG0, 0x196
UNC_M3UPI_TxR_VERT_CYCLES_NE0.AD_AG1, 0x1096
UNC_M3UPI_TxR_VERT_CYCLES_NE0.AK_AG0, 0x296
UNC_M3UPI_TxR_VERT_CYCLES_NE0.AK_AG1, 0x2096
UNC_M3UPI_TxR_VERT_CYCLES_NE0.BL_AG0, 0x496
UNC_M3UPI_TxR_VERT_CYCLES_NE0.BL_AG1, 0x4096
UNC_M3UPI_TxR_VERT_CYCLES_NE0.IV_AG0, 0x896
UNC_M3UPI_TxR_VERT_CYCLES_NE1.AKC_AG0, 0x197
UNC_M3UPI_TxR_VERT_CYCLES_NE1.AKC_AG1, 0x297
UNC_M3UPI_TxR_VERT_INSERTS0.AD_AG0, 0x192
UNC_M3UPI_TxR_VERT_INSERTS0.AD_AG1, 0x1092
UNC_M3UPI_TxR_VERT_INSERTS0.AK_AG0, 0x292
UNC_M3UPI_TxR_VERT_INSERTS0.AK_AG1, 0x2092
UNC_M3UPI_TxR_VERT_INSERTS0.BL_AG0, 0x492
UNC_M3UPI_TxR_VERT_INSERTS0.BL_AG1, 0x4092
UNC_M3UPI_TxR_VERT_INSERTS0.IV_AG0, 0x892
UNC_M3UPI_TxR_VERT_INSERTS1.AKC_AG0, 0x193
UNC_M3UPI_TxR_VERT_INSERTS1.AKC_AG1, 0x293
UNC_M3UPI_TxR_VERT_NACK0.AD_AG0, 0x198
UNC_M3UPI_TxR_VERT_NACK0.AD_AG1, 0x1098
UNC_M3UPI_TxR_VERT_NACK0.AK_AG0, 0x298
UNC_M3UPI_TxR_VERT_NACK0.AK_AG1, 0x2098
UNC_M3UPI_TxR_VERT_NACK0.BL_AG0, 0x498
UNC_M3UPI_TxR_VERT_NACK0.BL_AG1, 0x4098
UNC_M3UPI_TxR_VERT_NACK0.IV_AG0, 0x898
UNC_M3UPI_TxR_VERT_NACK1.AKC_AG0, 0x199
UNC_M3UPI_TxR_VERT_NACK1.AKC_AG1, 0x299
UNC_M3UPI_TxR_VERT_OCCUPANCY0.AD_AG0, 0x190
UNC_M3UPI_TxR_VERT_OCCUPANCY0.AD_AG1, 0x1090
UNC_M3UPI_TxR_VERT_OCCUPANCY0.AK_AG0, 0x290
UNC_M3UPI_TxR_VERT_OCCUPANCY0.AK_AG1, 0x2090
UNC_M3UPI_TxR_VERT_OCCUPANCY0.BL_AG0, 0x490
UNC_M3UPI_TxR_VERT_OCCUPANCY0.BL_AG1, 0x4090
UNC_M3UPI_TxR_VERT_OCCUPANCY0.IV_AG0, 0x890
UNC_M3UPI_TxR_VERT_OCCUPANCY1.AKC_AG0, 0x191
UNC_M3UPI_TxR_VERT_OCCUPANCY1.AKC_AG1, 0x291
UNC_M3UPI_TxR_VERT_STARVED0.AD_AG0, 0x19a
UNC_M3UPI_TxR_VERT_STARVED0.AD_AG1, 0x109a
UNC_M3UPI_TxR_VERT_STARVED0.AK_AG0, 0x29a
UNC_M3UPI_TxR_VERT_STARVED0.AK_AG1, 0x209a
UNC_M3UPI_TxR_VERT_STARVED0.BL_AG0, 0x49a
UNC_M3UPI_TxR_VERT_STARVED0.BL_AG1, 0x409a
UNC_M3UPI_TxR_VERT_STARVED0.IV_AG0, 0x89a
UNC_M3UPI_TxR_VERT_STARVED1.AKC_AG0, 0x19b
UNC_M3UPI_TxR_VERT_STARVED1.AKC_AG1, 0x29b
UNC_M3UPI_TxR_VERT_STARVED1.TGC, 0x49b
UNC_M3UPI_UPI_PEER_AD_CREDITS_EMPTY.VN0_REQ, 0x220
UNC_M3UPI_UPI_PEER_AD_CREDITS_EMPTY.VN0_RSP, 0x820
UNC_M3UPI_UPI_PEER_AD_CREDITS_EMPTY.VN0_SNP, 0x420
UNC_M3UPI_UPI_PEER_AD_CREDITS_EMPTY.VN1_REQ, 0x1020
UNC_M3UPI_UPI_PEER_AD_CREDITS_EMPTY.VN1_RSP, 0x4020
UNC_M3UPI_UPI_PEER_AD_CREDITS_EMPTY.VN1_SNP, 0x2020
UNC_M3UPI_UPI_PEER_AD_CREDITS_EMPTY.VNA, 0x120
UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN0_NCS_NCB, 0x421
UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN0_RSP, 0x221
UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN0_WB, 0x821
UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN1_NCS_NCB, 0x2021
UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN1_RSP, 0x1021
UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN1_WB, 0x4021
UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VNA, 0x121
UNC_M3UPI_UPI_PREFETCH_SPAWN, 0x29
UNC_M3UPI_VERT_RING_AD_IN_USE.DN_EVEN, 0x4b0
UNC_M3UPI_VERT_RING_AD_IN_USE.DN_ODD, 0x8b0
UNC_M3UPI_VERT_RING_AD_IN_USE.UP_EVEN, 0x1b0
UNC_M3UPI_VERT_RING_AD_IN_USE.UP_ODD, 0x2b0
UNC_M3UPI_VERT_RING_AKC_IN_USE.DN_EVEN, 0x4b4
UNC_M3UPI_VERT_RING_AKC_IN_USE.DN_ODD, 0x8b4
UNC_M3UPI_VERT_RING_AKC_IN_USE.UP_EVEN, 0x1b4
UNC_M3UPI_VERT_RING_AKC_IN_USE.UP_ODD, 0x2b4
UNC_M3UPI_VERT_RING_AK_IN_USE.DN_EVEN, 0x4b1
UNC_M3UPI_VERT_RING_AK_IN_USE.DN_ODD, 0x8b1
UNC_M3UPI_VERT_RING_AK_IN_USE.UP_EVEN, 0x1b1
UNC_M3UPI_VERT_RING_AK_IN_USE.UP_ODD, 0x2b1
UNC_M3UPI_VERT_RING_BL_IN_USE.DN_EVEN, 0x4b2
UNC_M3UPI_VERT_RING_BL_IN_USE.DN_ODD, 0x8b2
UNC_M3UPI_VERT_RING_BL_IN_USE.UP_EVEN, 0x1b2
UNC_M3UPI_VERT_RING_BL_IN_USE.UP_ODD, 0x2b2
UNC_M3UPI_VERT_RING_IV_IN_USE.DN, 0x4b3
UNC_M3UPI_VERT_RING_IV_IN_USE.UP, 0x1b3
UNC_M3UPI_VERT_RING_TGC_IN_USE.DN_EVEN, 0x4b5
UNC_M3UPI_VERT_RING_TGC_IN_USE.DN_ODD, 0x8b5
UNC_M3UPI_VERT_RING_TGC_IN_USE.UP_EVEN, 0x1b5
UNC_M3UPI_VERT_RING_TGC_IN_USE.UP_ODD, 0x2b5
UNC_M3UPI_VN0_CREDITS_USED.NCB, 0x105b
UNC_M3UPI_VN0_CREDITS_USED.NCS, 0x205b
UNC_M3UPI_VN0_CREDITS_USED.REQ, 0x15b
UNC_M3UPI_VN0_CREDITS_USED.RSP, 0x45b
UNC_M3UPI_VN0_CREDITS_USED.SNP, 0x25b
UNC_M3UPI_VN0_CREDITS_USED.WB, 0x85b
UNC_M3UPI_VN0_NO_CREDITS.NCB, 0x105d
UNC_M3UPI_VN0_NO_CREDITS.NCS, 0x205d
UNC_M3UPI_VN0_NO_CREDITS.REQ, 0x15d
UNC_M3UPI_VN0_NO_CREDITS.RSP, 0x45d
UNC_M3UPI_VN0_NO_CREDITS.SNP, 0x25d
UNC_M3UPI_VN0_NO_CREDITS.WB, 0x85d
UNC_M3UPI_VN1_CREDITS_USED.NCB, 0x105c
UNC_M3UPI_VN1_CREDITS_USED.NCS, 0x205c
UNC_M3UPI_VN1_CREDITS_USED.REQ, 0x15c
UNC_M3UPI_VN1_CREDITS_USED.RSP, 0x45c
UNC_M3UPI_VN1_CREDITS_USED.SNP, 0x25c
UNC_M3UPI_VN1_CREDITS_USED.WB, 0x85c
UNC_M3UPI_VN1_NO_CREDITS.NCB, 0x105e
UNC_M3UPI_VN1_NO_CREDITS.NCS, 0x205e
UNC_M3UPI_VN1_NO_CREDITS.REQ, 0x15e
UNC_M3UPI_VN1_NO_CREDITS.RSP, 0x45e
UNC_M3UPI_VN1_NO_CREDITS.SNP, 0x25e
UNC_M3UPI_VN1_NO_CREDITS.WB, 0x85e
UNC_M3UPI_WB_OCC_COMPARE.BOTHNONZERO_RT_EQ_LOCALDEST_VN0, 0x827e
UNC_M3UPI_WB_OCC_COMPARE.BOTHNONZERO_RT_EQ_LOCALDEST_VN1, 0xa07e
UNC_M3UPI_WB_OCC_COMPARE.BOTHNONZERO_RT_GT_LOCALDEST_VN0, 0x817e
UNC_M3UPI_WB_OCC_COMPARE.BOTHNONZERO_RT_GT_LOCALDEST_VN1, 0x907e
UNC_M3UPI_WB_OCC_COMPARE.BOTHNONZERO_RT_LT_LOCALDEST_VN0, 0x847e
UNC_M3UPI_WB_OCC_COMPARE.BOTHNONZERO_RT_LT_LOCALDEST_VN1, 0xc07e
UNC_M3UPI_WB_OCC_COMPARE.RT_EQ_LOCALDEST_VN0, 0x27e
UNC_M3UPI_WB_OCC_COMPARE.RT_EQ_LOCALDEST_VN1, 0x207e
UNC_M3UPI_WB_OCC_COMPARE.RT_GT_LOCALDEST_VN0, 0x17e
UNC_M3UPI_WB_OCC_COMPARE.RT_GT_LOCALDEST_VN1, 0x107e
UNC_M3UPI_WB_OCC_COMPARE.RT_LT_LOCALDEST_VN0, 0x47e
UNC_M3UPI_WB_OCC_COMPARE.RT_LT_LOCALDEST_VN1, 0x407e
UNC_M3UPI_WB_PENDING.LOCALDEST_VN0, 0x17d
UNC_M3UPI_WB_PENDING.LOCALDEST_VN1, 0x107d
UNC_M3UPI_WB_PENDING.LOCAL_AND_RT_VN0, 0x47d
UNC_M3UPI_WB_PENDING.LOCAL_AND_RT_VN1, 0x407d
UNC_M3UPI_WB_PENDING.ROUTETHRU_VN0, 0x27d
UNC_M3UPI_WB_PENDING.ROUTETHRU_VN1, 0x207d
UNC_M3UPI_WB_PENDING.WAITING4PULL_VN0, 0x87d
UNC_M3UPI_WB_PENDING.WAITING4PULL_VN1, 0x807d
UNC_M3UPI_XPT_PFTCH.ARB, 0x461
UNC_M3UPI_XPT_PFTCH.ARRIVED, 0x161
UNC_M3UPI_XPT_PFTCH.BYPASS, 0x261
UNC_M3UPI_XPT_PFTCH.FLITTED, 0x1061
UNC_M3UPI_XPT_PFTCH.LOST_ARB, 0x861
UNC_M3UPI_XPT_PFTCH.LOST_OLD, 0x2061
UNC_M3UPI_XPT_PFTCH.LOST_QFULL, 0x2061
UNC_UPI_CLOCKTICKS, 0x1
UNC_UPI_DIRECT_ATTEMPTS.D2C, 0x112
UNC_UPI_DIRECT_ATTEMPTS.D2K, 0x212
UNC_UPI_FLOWQ_NO_VNA_CRD.AD_VNA_EQ0, 0x118
UNC_UPI_FLOWQ_NO_VNA_CRD.AD_VNA_EQ1, 0x218
UNC_UPI_FLOWQ_NO_VNA_CRD.AD_VNA_EQ2, 0x418
UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ0, 0x1018
UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ1, 0x2018
UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ2, 0x4018
UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ3, 0x8018
UNC_UPI_FLOWQ_NO_VNA_CRD.BL_VNA_EQ0, 0x818
UNC_UPI_L1_POWER_CYCLES, 0x21
UNC_UPI_M3_BYP_BLOCKED.BGF_CRD, 0x814
UNC_UPI_M3_BYP_BLOCKED.FLOWQ_AD_VNA_LE2, 0x114
UNC_UPI_M3_BYP_BLOCKED.FLOWQ_AK_VNA_LE3, 0x414
UNC_UPI_M3_BYP_BLOCKED.FLOWQ_BL_VNA_EQ0, 0x214
UNC_UPI_M3_BYP_BLOCKED.GV_BLOCK, 0x1014
UNC_UPI_M3_CRD_RETURN_BLOCKED, 0x16
UNC_UPI_M3_RXQ_BLOCKED.BGF_CRD, 0x2015
UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_AD_VNA_BTW_2_THRESH, 0x215
UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_AD_VNA_LE2, 0x115
UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_AK_VNA_LE3, 0x1015
UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_BL_VNA_BTW_0_THRESH, 0x815
UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_BL_VNA_EQ0, 0x415
UNC_UPI_M3_RXQ_BLOCKED.GV_BLOCK, 0x4015
UNC_UPI_PHY_INIT_CYCLES, 0x20
UNC_UPI_POWER_L1_NACK, 0x23
UNC_UPI_POWER_L1_REQ, 0x22
UNC_UPI_REQ_SLOT2_FROM_M3.ACK, 0x846
UNC_UPI_REQ_SLOT2_FROM_M3.VN0, 0x246
UNC_UPI_REQ_SLOT2_FROM_M3.VN1, 0x446
UNC_UPI_REQ_SLOT2_FROM_M3.VNA, 0x146
UNC_UPI_RxL0P_POWER_CYCLES, 0x25
UNC_UPI_RxL0_POWER_CYCLES, 0x24
UNC_UPI_RxL_BASIC_HDR_MATCH.NCB, 0xe05
UNC_UPI_RxL_BASIC_HDR_MATCH.NCB_OPC, 0x10e05
UNC_UPI_RxL_BASIC_HDR_MATCH.NCS, 0xf05
UNC_UPI_RxL_BASIC_HDR_MATCH.NCS_OPC, 0x10f05
UNC_UPI_RxL_BASIC_HDR_MATCH.REQ, 0x805
UNC_UPI_RxL_BASIC_HDR_MATCH.REQ_OPC, 0x10805
UNC_UPI_RxL_BASIC_HDR_MATCH.RSPCNFLT, 0x1aa05
UNC_UPI_RxL_BASIC_HDR_MATCH.RSPI, 0x12a05
UNC_UPI_RxL_BASIC_HDR_MATCH.RSP_DATA, 0xc05
UNC_UPI_RxL_BASIC_HDR_MATCH.RSP_DATA_OPC, 0x10c05
UNC_UPI_RxL_BASIC_HDR_MATCH.RSP_NODATA, 0xa05
UNC_UPI_RxL_BASIC_HDR_MATCH.RSP_NODATA_OPC, 0x10a05
UNC_UPI_RxL_BASIC_HDR_MATCH.SNP, 0x905
UNC_UPI_RxL_BASIC_HDR_MATCH.SNP_OPC, 0x10905
UNC_UPI_RxL_BASIC_HDR_MATCH.WB, 0xd05
UNC_UPI_RxL_BASIC_HDR_MATCH.WB_OPC, 0x10d05
UNC_UPI_RxL_BYPASSED.SLOT0, 0x131
UNC_UPI_RxL_BYPASSED.SLOT1, 0x231
UNC_UPI_RxL_BYPASSED.SLOT2, 0x431
UNC_UPI_RxL_CRC_ERRORS, 0xb
UNC_UPI_RxL_CRC_LLR_REQ_TRANSMIT, 0x8
UNC_UPI_RxL_CREDITS_CONSUMED_VN0, 0x39
UNC_UPI_RxL_CREDITS_CONSUMED_VN1, 0x3a
UNC_UPI_RxL_CREDITS_CONSUMED_VNA, 0x38
UNC_UPI_RxL_FLITS.ALL_DATA, 0xf03
UNC_UPI_RxL_FLITS.ALL_NULL, 0x2703
UNC_UPI_RxL_FLITS.DATA, 0x803
UNC_UPI_RxL_FLITS.IDLE, 0x4703
UNC_UPI_RxL_FLITS.LLCRD, 0x1003
UNC_UPI_RxL_FLITS.LLCTRL, 0x4003
UNC_UPI_RxL_FLITS.NON_DATA, 0x9703
UNC_UPI_RxL_FLITS.NULL, 0x2003
UNC_UPI_RxL_FLITS.PROTHDR, 0x8003
UNC_UPI_RxL_FLITS.SLOT0, 0x103
UNC_UPI_RxL_FLITS.SLOT1, 0x203
UNC_UPI_RxL_FLITS.SLOT2, 0x403
UNC_UPI_RxL_INSERTS.SLOT0, 0x130
UNC_UPI_RxL_INSERTS.SLOT1, 0x230
UNC_UPI_RxL_INSERTS.SLOT2, 0x430
UNC_UPI_RxL_OCCUPANCY.SLOT0, 0x132
UNC_UPI_RxL_OCCUPANCY.SLOT1, 0x232
UNC_UPI_RxL_OCCUPANCY.SLOT2, 0x432
UNC_UPI_RxL_SLOT_BYPASS.S0_RXQ1, 0x133
UNC_UPI_RxL_SLOT_BYPASS.S0_RXQ2, 0x233
UNC_UPI_RxL_SLOT_BYPASS.S1_RXQ0, 0x433
UNC_UPI_RxL_SLOT_BYPASS.S1_RXQ2, 0x833
UNC_UPI_RxL_SLOT_BYPASS.S2_RXQ0, 0x1033
UNC_UPI_RxL_SLOT_BYPASS.S2_RXQ1, 0x2033
UNC_UPI_TxL0P_CLK_ACTIVE.CFG_CTL, 0x12a
UNC_UPI_TxL0P_CLK_ACTIVE.DFX, 0x402a
UNC_UPI_TxL0P_CLK_ACTIVE.RETRY, 0x202a
UNC_UPI_TxL0P_CLK_ACTIVE.RXQ, 0x22a
UNC_UPI_TxL0P_CLK_ACTIVE.RXQ_BYPASS, 0x42a
UNC_UPI_TxL0P_CLK_ACTIVE.RXQ_CRED, 0x82a
UNC_UPI_TxL0P_CLK_ACTIVE.SPARE, 0x802a
UNC_UPI_TxL0P_CLK_ACTIVE.TXQ, 0x102a
UNC_UPI_TxL0P_POWER_CYCLES, 0x27
UNC_UPI_TxL0P_POWER_CYCLES_LL_ENTER, 0x28
UNC_UPI_TxL0P_POWER_CYCLES_M3_EXIT, 0x29
UNC_UPI_TxL0_POWER_CYCLES, 0x26
UNC_UPI_TxL_BASIC_HDR_MATCH.NCB, 0xe04
UNC_UPI_TxL_BASIC_HDR_MATCH.NCB_OPC, 0x10e04
UNC_UPI_TxL_BASIC_HDR_MATCH.NCS, 0xf04
UNC_UPI_TxL_BASIC_HDR_MATCH.NCS_OPC, 0x10f04
UNC_UPI_TxL_BASIC_HDR_MATCH.REQ, 0x804
UNC_UPI_TxL_BASIC_HDR_MATCH.REQ_OPC, 0x10804
UNC_UPI_TxL_BASIC_HDR_MATCH.RSPCNFLT, 0x1aa04
UNC_UPI_TxL_BASIC_HDR_MATCH.RSPI, 0x12a04
UNC_UPI_TxL_BASIC_HDR_MATCH.RSP_DATA, 0xc04
UNC_UPI_TxL_BASIC_HDR_MATCH.RSP_DATA_OPC, 0x10c04
UNC_UPI_TxL_BASIC_HDR_MATCH.RSP_NODATA, 0xa04
UNC_UPI_TxL_BASIC_HDR_MATCH.RSP_NODATA_OPC, 0x10a04
UNC_UPI_TxL_BASIC_HDR_MATCH.SNP, 0x904
UNC_UPI_TxL_BASIC_HDR_MATCH.SNP_OPC, 0x10904
UNC_UPI_TxL_BASIC_HDR_MATCH.WB, 0xd04
UNC_UPI_TxL_BASIC_HDR_MATCH.WB_OPC, 0x10d04
UNC_UPI_TxL_BYPASSED, 0x41
UNC_UPI_TxL_FLITS.ALL_DATA, 0xf02
UNC_UPI_TxL_FLITS.ALL_NULL, 0x2702
UNC_UPI_TxL_FLITS.DATA, 0x802
UNC_UPI_TxL_FLITS.IDLE, 0x4702
UNC_UPI_TxL_FLITS.LLCRD, 0x1002
UNC_UPI_TxL_FLITS.LLCTRL, 0x4002
UNC_UPI_TxL_FLITS.NON_DATA, 0x9702
UNC_UPI_TxL_FLITS.NULL, 0x2002
UNC_UPI_TxL_FLITS.PROTHDR, 0x8002
UNC_UPI_TxL_FLITS.SLOT0, 0x102
UNC_UPI_TxL_FLITS.SLOT1, 0x202
UNC_UPI_TxL_FLITS.SLOT2, 0x402
UNC_UPI_TxL_INSERTS, 0x40
UNC_UPI_TxL_OCCUPANCY, 0x42
UNC_UPI_VNA_CREDIT_RETURN_BLOCKED_VN01, 0x45
UNC_UPI_VNA_CREDIT_RETURN_OCCUPANCY, 0x44
UNC_U_CLOCKTICKS, 0xff
UNC_U_EVENT_MSG.DOORBELL_RCVD, 0x842
UNC_U_EVENT_MSG.INT_PRIO, 0x1042
UNC_U_EVENT_MSG.IPI_RCVD, 0x442
UNC_U_EVENT_MSG.MSI_RCVD, 0x242
UNC_U_EVENT_MSG.VLW_RCVD, 0x142
UNC_U_LOCK_CYCLES, 0x44
UNC_U_M2U_MISC1.RxC_CYCLES_NE_CBO_NCB, 0x14d
UNC_U_M2U_MISC1.RxC_CYCLES_NE_CBO_NCS, 0x24d
UNC_U_M2U_MISC1.RxC_CYCLES_NE_UPI_NCB, 0x44d
UNC_U_M2U_MISC1.RxC_CYCLES_NE_UPI_NCS, 0x84d
UNC_U_M2U_MISC1.TxC_CYCLES_CRD_OVF_CBO_NCB, 0x104d
UNC_U_M2U_MISC1.TxC_CYCLES_CRD_OVF_CBO_NCS, 0x204d
UNC_U_M2U_MISC1.TxC_CYCLES_CRD_OVF_UPI_NCB, 0x404d
UNC_U_M2U_MISC1.TxC_CYCLES_CRD_OVF_UPI_NCS, 0x804d
UNC_U_M2U_MISC2.RxC_CYCLES_EMPTY_BL, 0x24e
UNC_U_M2U_MISC2.RxC_CYCLES_FULL_BL, 0x14e
UNC_U_M2U_MISC2.TxC_CYCLES_CRD_OVF_VN0_NCB, 0x44e
UNC_U_M2U_MISC2.TxC_CYCLES_CRD_OVF_VN0_NCS, 0x84e
UNC_U_M2U_MISC2.TxC_CYCLES_EMPTY_AK, 0x204e
UNC_U_M2U_MISC2.TxC_CYCLES_EMPTY_AKC, 0x404e
UNC_U_M2U_MISC2.TxC_CYCLES_EMPTY_BL, 0x104e
